"","year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
"5641",2002,236,0,2.3,0,0,0,21.035,0.9714,1.85,0.28575,13.3859214435602
"5642",2002,236,1,2.323,0,0,0,20.835,0.9762,1.665,0.28575,13.3862994376797
"5643",2002,236,2,2.76,0,0,0.015,21.31,0.96885,2.56,0.28575,13.3866768032359
"5644",2002,236,3,2.829,0,0,0.02,21.665,0.9635,2.79,0.28575,13.3870330356441
"5645",2002,236,4,2.806,0.1,0,0,21.43,0.97615,1.77,0.28575,13.387311108483
"5646",2002,236,5,29.279,10.865,8.61,2.29,20.81,0.98765,1.845,0.28575,13.4188055874955
"5647",2002,236,6,222.111,85.115,104.2,21.545,20.8,0.9918,2.36,0.28575,13.4282491572128
"5648",2002,236,7,554.622,218.91,271.185,55.735,21.585,0.97465,1.45,0.28575,13.4274239473313
"5649",2002,236,8,917.7,368.1,462.9,90.18,23.29,0.88735,1.755,0.28575,13.4274068783656
"5650",2002,236,9,1249.429,502.085,635.04,119.105,24.605,0.8124,2.125,0.28575,13.4274066595386
"5651",2002,236,10,1447.367,584.18,740.285,135.145,25.765,0.76105,2.45,0.28575,13.4274068100964
"5652",2002,236,11,1723.712,696.86,880.25,157.14,26.705,0.7031,2.57,0.28575,13.4274074035605
"5653",2002,236,12,1329.837,531.725,672.22,122.72,27.2,0.684,2.705,0.28575,13.4274066617412
"5654",2002,236,13,978.236,391.74,498.405,96.705,27.59,0.66575,3.105,0.28575,13.4274067187948
"5655",2002,236,14,241.914,92.99,119.02,27.245,22.585,0.91255,3.51,0.28575,13.4274068879161
"5656",2002,236,15,787.474,310.78,389.425,78.405,25.315,0.8329,2.23,0.28575,13.4274067008844
"5657",2002,236,16,332.442,127.645,156.975,31.885,26.05,0.7801,3.48,0.28575,13.4274067583208
"5658",2002,236,17,279.22,108.38,134.305,33.48,25.9,0.77795,3.47,0.28575,13.4274066603018
"5659",2002,236,18,40.48,16.965,17.675,5.465,24.67,0.8434,1.885,0.28575,13.4272676774684
"5660",2002,236,19,0.92,0.005,0,0.01,23.485,0.88705,2.135,0.28575,13.4100553880406
"5661",2002,236,20,1.127,0,0,0,22.75,0.90925,2.055,0.28575,13.4123624870587
"5662",2002,236,21,1.311,0,0,0,22,0.93765,1.815,0.28575,13.4125875520536
"5663",2002,236,22,1.38,0,0,0.01,21.31,0.95785,2.13,0.28575,13.4128065475329
"5664",2002,236,23,1.38,0,0,0.025,20.905,0.9609,1.375,0.28575,13.4130644360901
"5665",2002,237,0,1.38,0,0,0.01,20.43,0.9712,1.595,0,13.4133411893428
"5666",2002,237,1,1.38,0,0,0.08,19.925,0.98055,2.135,0,13.4136187585439
"5667",2002,237,2,1.426,0,0,0.03,19.215,0.9897,1.5,0,13.4138790761961
"5668",2002,237,3,1.403,0,0,0.01,18.805,0.9918,1.86,0,13.4141041829293
"5669",2002,237,4,1.518,0.06,0,0.015,18.49,0.99205,1.005,0,13.4142791647902
"5670",2002,237,5,33.212,13.38,14.255,4.255,18.36,0.9922,1.235,0,13.4613809658539
"5671",2002,237,6,270.319,106.785,129.765,28.18,19.465,0.97905,0.425,0,13.4657182744307
"5672",2002,237,7,632.155,249.25,309.155,65.49,22.445,0.83915,0.67,0,13.4650738751118
"5673",2002,237,8,974.625,393.215,495.07,94.985,24.355,0.71655,0.78,0,13.4650608537447
"5674",2002,237,9,1396.192,565.12,715.665,133.145,25.425,0.6495,1.44,0,13.4650607327998
"5675",2002,237,10,1283.193,518.24,659.46,119.165,25.68,0.676,1.575,0,13.4650609094681
"5676",2002,237,11,1719.756,708.205,892.945,158.405,26.105,0.62925,1.815,0,13.4650606794423
"5677",2002,237,12,1789.216,733.775,928.165,167.83,26.855,0.6062,2.01,0,13.4650607132387
"5678",2002,237,13,1545.301,630.04,798.815,152.095,27.405,0.58085,2.035,0,13.4650608118396
"5679",2002,237,14,1417.329,565.84,716.63,142.18,27.545,0.55615,2.735,0,13.4650611144105
"5680",2002,237,15,1129.691,445.345,565.77,120.97,27.565,0.57975,2.965,0,13.4650607037122
"5681",2002,237,16,575.345,221.135,275.125,65.99,26.97,0.61335,2.695,0,13.4650607229645
"5682",2002,237,17,262.522,100.355,119.84,32.98,26.32,0.6575,2.17,0,13.4650607010085
"5683",2002,237,18,24.127,9.115,7.085,1.86,24.5,0.7546,1.435,0,13.4557575373753
"5684",2002,237,19,0.391,0.015,0,0,23.63,0.79525,1.385,0,13.4132674145945
"5685",2002,237,20,0.46,0,0,0,22.335,0.853,1.34,0,13.4139492255666
"5686",2002,237,21,0.506,0,0,0,21.835,0.87305,0.8,0,13.4140930915124
"5687",2002,237,22,0.713,0,0,0,21.725,0.8677,1.105,0,13.4142645611898
"5688",2002,237,23,0.782,0,0,0,20.28,0.95035,1.295,0,13.4144740994254
"5689",2002,238,0,0.667,0,0,0,19.22,0.96975,1.045,0,13.414697023531
"5690",2002,238,1,0.92,0,0,0,19.725,0.97025,0.94,0,13.4149237549412
"5691",2002,238,2,0.966,0,0,0.115,19.29,0.97085,1.285,0,13.4151464205112
"5692",2002,238,3,1.242,0,0,0,18.995,0.97615,0.45,0,13.4153462743911
"5693",2002,238,4,1.104,0.05,0,0.04,18.835,0.9765,0.935,0,13.4155048041235
"5694",2002,238,5,22.54,8.81,7.67,1.93,18.91,0.9737,1.435,0,13.4216889417558
"5695",2002,238,6,190.003,79.4,95.43,21.3,19.235,0.967,0.84,0,13.424056652895
"5696",2002,238,7,410.067,161.645,197.315,39.46,21.175,0.92235,0.645,0,13.4228522639618
"5697",2002,238,8,896.839,363.175,458.94,92.01,23.81,0.7945,1.33,0,13.422828025507
"5698",2002,238,9,1241.08,503.875,632.99,118.425,25.695,0.7179,1.145,0,13.4228276835083
"5699",2002,238,10,1494.034,605.46,760.32,137.465,26.84,0.64835,1.445,0,13.4228277667653
"5700",2002,238,11,760.219,300.835,379.03,71.875,26.74,0.65195,1.75,0,13.4228280798155
"5701",2002,238,12,989.069,398.64,504.11,96.03,27.18,0.63375,1.715,0,13.4228277346314
"5702",2002,238,13,1282.135,519.6,650.33,123.14,27.92,0.5915,1.305,0,13.4228278759086
"5703",2002,238,14,479.527,192.09,239.285,48.305,27.035,0.66885,1.935,0,13.4228278664294
"5704",2002,238,15,879.52,358.525,456.765,98.11,27.97,0.61205,1.51,0,13.4228276951774
"5705",2002,238,16,589.352,226.99,283.165,65.025,27.32,0.65585,2.71,0,13.422827701643
"5706",2002,238,17,432.17,176.37,226.95,60.095,27.42,0.6561,2.62,0,13.4228277006949
"5707",2002,238,18,21.137,8.67,7.825,3.135,24.86,0.71545,1.815,0,13.4154405243466
"5708",2002,238,19,0.276,0.015,0,0.015,23.48,0.79385,1.43,0,13.3746141819917
"5709",2002,238,20,0.483,0,0,0,22.62,0.8387,2.59,0,13.3752975467743
"5710",2002,238,21,0.736,0,0,0,21.84,0.8488,2.585,0,13.3754467407654
"5711",2002,238,22,0.92,0,0,0,21.445,0.8687,2.545,0,13.3756319014641
"5712",2002,238,23,1.012,0,0,0.04,20.485,0.91545,2.405,0,13.3758576096887
"5713",2002,239,0,1.265,0,0,0.005,19.54,0.9534,2.46,0,13.3761119019772
"5714",2002,239,1,1.38,0,0,0.01,19.465,0.952,2.24,0,13.3763824727088
"5715",2002,239,2,1.748,0,0,0.065,19.01,0.966,3.21,0,13.3766533387518
"5716",2002,239,3,1.863,0,0,0,18.88,0.96835,2.68,0,13.3769057794261
"5717",2002,239,4,2.093,0.045,0,0.005,18.85,0.95785,2.665,0,13.3771085393788
"5718",2002,239,5,43.47,15.225,14.875,4.45,18.42,0.956,2.2,0,13.4456079400845
"5719",2002,239,6,321.862,117.085,141.125,35.37,19.54,0.9262,2.195,0,13.4455766208028
"5720",2002,239,7,704.053,276.165,338.22,73.45,21.855,0.84195,2.83,0,13.4453020924071
"5721",2002,239,8,1082.058,432.26,540.835,106.61,23.97,0.687,4.125,0,13.4452967059074
"5722",2002,239,9,1406.542,571.745,716.53,132.56,25.195,0.494,4.97,0,13.4452966145637
"5723",2002,239,10,1622.719,669.675,838.365,148.91,25.79,0.49735,4.995,0,13.4452966342076
"5724",2002,239,11,1736.822,722.6,906.2,158.905,26.05,0.4986,5.035,0,13.4452966779735
"5725",2002,239,12,1679.391,695.005,871.24,155.16,26.26,0.5486,4.315,0,13.445296818265
"5726",2002,239,13,1563.862,641.15,801.185,147.935,26.735,0.5335,4.87,0,13.4452972981534
"5727",2002,239,14,1335.012,540.225,672.77,131.39,26.69,0.5208,5.445,0,13.4452966611845
"5728",2002,239,15,991.415,394.275,492.045,104.795,26.53,0.5675,5.515,0,13.4452966922466
"5729",2002,239,16,559.912,217.805,267.265,64.04,26.225,0.59325,4.795,0,13.445296739769
"5730",2002,239,17,281.175,108.325,130.375,38.43,25.74,0.6145,4.545,0,13.4452966552155
"5731",2002,239,18,27.807,10.24,8.1,3.66,23.71,0.71265,3.025,0,13.4409781235249
"5732",2002,239,19,0.253,0.01,0,0,21.8,0.8242,2.565,0,13.4072900903807
"5733",2002,239,20,0.46,0,0,0,20.925,0.8563,2.765,0,13.4082190617059
"5734",2002,239,21,0.92,0,0,0.055,20.04,0.8916,3.125,0,13.4083793666644
"5735",2002,239,22,0.92,0,0,0.03,19.325,0.91635,2.545,0,13.4085720833767
"5736",2002,239,23,1.15,0,0,0,19.435,0.9219,2.885,0,13.4088027867967
"5737",2002,240,0,1.38,0,0,0,20.02,0.89585,2.55,0,13.4090681564172
"5738",2002,240,1,1.38,0,0,0,20.185,0.89025,2.985,0,13.4093448552218
"5739",2002,240,2,1.518,0,0,0,19.685,0.9087,3.145,0,13.4096061382114
"5740",2002,240,3,1.84,0,0,0,19.24,0.9279,2.97,0,13.4098448808393
"5741",2002,240,4,1.886,0.015,0,0.005,18.705,0.9434,2.79,0,13.4100386253057
"5742",2002,240,5,37.49,13.57,12.605,3.94,18.24,0.9448,3.13,0,13.4650024976074
"5743",2002,240,6,277.449,108.235,130.17,33.365,19.04,0.905,3.145,0,13.4636364890628
"5744",2002,240,7,659.847,259.68,324.13,73.1,20.31,0.85265,3.91,0,13.4631598976566
"5745",2002,240,8,1043.97,415.39,523.985,105.735,21.97,0.79275,3.155,0,13.463150683285
"5746",2002,240,9,1356.563,547.175,688.415,129.35,23.44,0.759,3.46,0,13.4631506770415
"5747",2002,240,10,1581.595,645.075,811.5,145.765,24.73,0.72705,4.605,0,13.4631505578186
"5748",2002,240,11,1688.039,692.89,871.565,154.295,25.9,0.63275,6.095,0,13.4631505924023
"5749",2002,240,12,1692.225,696.605,873.425,155.075,26.51,0.54365,6.355,0,13.4631506956426
"5750",2002,240,13,1526.924,624.205,781.54,143.82,26.7,0.5275,5.555,0,13.4631510409177
"5751",2002,240,14,1316.888,532.59,668.09,131.705,26.565,0.53305,5.65,0,13.4631505960447
"5752",2002,240,15,1024.259,406.265,508.42,108.935,26.46,0.5414,5.28,0,13.4631506393103
"5753",2002,240,16,640.734,248.27,305.8,75.89,25.99,0.55745,4.925,0,13.4631507049012
"5754",2002,240,17,265.397,101.1,121.96,36.515,24.885,0.5857,4.09,0,13.4631505827298
"5755",2002,240,18,29.049,11.25,9.71,4.03,22.525,0.6748,2.765,0,13.4596892779606
"5756",2002,240,19,0.207,0.01,0,0.05,20.345,0.7969,3.06,0,13.4298490855869
"5757",2002,240,20,0.46,0,0,0.05,19.465,0.8471,3.435,0,13.430884376935
"5758",2002,240,21,0.69,0,0,0.015,18.78,0.87805,3.33,0,13.4310431879205
"5759",2002,240,22,0.92,0,0,0.02,18.235,0.9006,3.465,0,13.4312289480897
"5760",2002,240,23,0.92,0,0,0.075,17.785,0.91665,2.97,0,13.4314522682659
"5761",2002,241,0,1.104,0,0,0.105,16.81,0.94835,2.885,0,13.4316968740758
"5762",2002,241,1,1.38,0,0,0.08,16.33,0.95665,2.76,0,13.4319579141713
"5763",2002,241,2,1.38,0,0,0.035,16.03,0.9585,2.7,0,13.4322137032888
"5764",2002,241,3,1.38,0,0,0.165,15.36,0.9673,2.81,0,13.4324312360804
"5765",2002,241,4,1.403,0.02,0,0.055,15.215,0.97125,2.745,0,13.4325957403901
"5766",2002,241,5,33.741,12.655,12.32,3.825,15.095,0.9694,2.585,0,13.4737370312197
"5767",2002,241,6,265.765,104.775,126.4,32.2,16.03,0.95215,2.775,0,13.4705658971505
"5768",2002,241,7,636.663,253.815,316.58,71.25,18.52,0.89655,2.76,0,13.46988074455
"5769",2002,241,8,1010.689,405.985,511.84,103.51,21.185,0.8371,2.155,0,13.4698676589917
"5770",2002,241,9,1324.616,533.185,677.405,130.18,22.85,0.78335,4.005,0,13.4698675029436
"5771",2002,241,10,1530.903,623.81,791.585,147.04,24.065,0.74035,4.305,0,13.4698676985957
"5772",2002,241,11,1361.646,552.935,712.685,138.065,25.17,0.7063,3.88,0,13.4698676316687
"5773",2002,241,12,1071.478,428.75,552.585,109.765,25.515,0.691,4.11,0,13.4698674827836
"5774",2002,241,13,905.763,367.155,468.165,95.34,25.89,0.6577,3.475,0,13.4698675229832
"5775",2002,241,14,756.838,305.14,385.495,80.255,26.24,0.61875,2.82,0,13.469867634286
"5776",2002,241,15,590.18,232.31,288.595,61.785,26.1,0.61795,3.71,0,13.4698675979296
"5777",2002,241,16,594.964,236.55,290.625,73.765,26.28,0.5864,3.8,0,13.4698674862647
"5778",2002,241,17,235.244,93.635,111.77,33.085,25.425,0.66115,2.1,0,13.469867488811
"5779",2002,241,18,22.954,9.005,6.935,2.39,23.695,0.7294,2.045,0,13.4596190553737
"5780",2002,241,19,0.322,0,0,0,22.545,0.74955,2.62,0,13.4275753269988
"5781",2002,241,20,0.46,0,0,0,21.5,0.7768,2.485,0,13.4283140087467
"5782",2002,241,21,0.759,0,0,0,20.86,0.7938,2.475,0,13.4284668617804
"5783",2002,241,22,0.874,0,0,0.015,19.69,0.84935,2.545,0,13.4286540236964
"5784",2002,241,23,0.92,0,0,0,18.405,0.9174,2.56,0,13.4288762955806
"5785",2002,242,0,1.196,0,0,0,18.015,0.95965,2.675,0,13.4291239474751
"5786",2002,242,1,1.38,0,0,0.01,17.875,0.97045,2.57,0,13.4293898732244
"5787",2002,242,2,1.38,0,0,0.055,17.65,0.96655,2.72,0,13.4296447902703
"5788",2002,242,3,1.633,0,0,0.04,17.325,0.96345,2.73,0,13.429868599742
"5789",2002,242,4,1.725,0.03,0,0,17.175,0.946,2.615,0,13.4300477804823
"5790",2002,242,5,36.846,13.215,12.15,3.765,17.095,0.93415,2.665,0,13.4790450478277
"5791",2002,242,6,300.656,111.065,130.625,33.985,18.205,0.89825,2.75,0,13.4753209551918
"5792",2002,242,7,682.617,264.41,327.525,73.485,20.215,0.81485,2.725,0,13.4747939511282
"5793",2002,242,8,1058.529,418.545,528.6,106.22,22.625,0.7053,2.795,0,13.4747839849212
"5794",2002,242,9,1372.985,552.11,694.89,129.935,24.855,0.6012,3.16,0,13.4747839768232
"5795",2002,242,10,1580.054,640.685,809.04,146.005,25.595,0.60385,4.41,0,13.4747838505028
"5796",2002,242,11,1587.782,645.525,816.65,147.24,26.005,0.5755,5.265,0,13.4747838868479
"5797",2002,242,12,1570.532,642.515,813.225,151.51,26.485,0.53665,4.855,0,13.4747839960557
"5798",2002,242,13,1386.21,560.95,707.56,137.44,26.82,0.5371,4.425,0,13.4747843608205
"5799",2002,242,14,1104.759,448.23,566.575,116.11,26.995,0.54385,3.995,0,13.4747838862832
"5800",2002,242,15,845.503,346.18,441.71,99.45,26.84,0.5658,4.045,0,13.4747839250625
"5801",2002,242,16,534.566,213.97,264.655,66.99,26.415,0.58225,4.11,0,13.4747839808468
"5802",2002,242,17,203.527,81.45,98.325,28.55,25.51,0.61365,3.855,0,13.4747838750222
"5803",2002,242,18,19.228,7.155,5.33,2.065,23.895,0.65785,3.24,0,13.4584045334626
"5804",2002,242,19,0,0,0,0,22.715,0.7047,3.12,0,13.4300284090371
"5805",2002,242,20,0,0,0,0,21.98,0.72925,3.3,0,13.4306631906418
"5806",2002,242,21,0,0,0,0,21.465,0.73895,3.735,0,13.4307894724122
"5807",2002,242,22,0.092,0,0,0,20.775,0.75415,3.54,0,13.4309350481776
"5808",2002,242,23,0.276,0,0,0,20.18,0.77005,3.5,0,13.4311091038345
"5809",2002,243,0,0.437,0,0,0,19.75,0.7955,3.36,0,13.4313065522644
"5810",2002,243,1,0.506,0,0,0,18.89,0.837,3.285,0,13.4315102787091
"5811",2002,243,2,0.897,0,0,0,18.375,0.85395,3.25,0,13.431710233829
"5812",2002,243,3,0.92,0,0,0,17.925,0.86705,3.305,0,13.4318940013116
"5813",2002,243,4,1.173,0.03,0,0,17.355,0.88515,3.07,0,13.4320372694334
"5814",2002,243,5,31.625,12.23,11.515,3.745,17,0.89595,2.88,0,13.4629176416596
"5815",2002,243,6,253.391,100.025,121.155,32.21,18.22,0.8556,2.3,0,13.4569709947496
"5816",2002,243,7,589.812,230.995,291.695,68.35,20.225,0.7708,3.07,0,13.4561362895136
"5817",2002,243,8,928.349,369.305,473.03,100.935,21.965,0.7262,2.855,0,13.4561205472643
"5818",2002,243,9,1078.079,430.765,547.65,107.54,23.99,0.68795,1.92,0,13.4561204009125
"5819",2002,243,10,1527.568,623.405,785.24,144.985,26.225,0.59665,1.675,0,13.4561206088929
"5820",2002,243,11,1558.48,637.68,800.91,142.775,27.71,0.51145,1.72,0,13.4561203336355
"5821",2002,243,12,1659.128,681.39,854.35,153.83,28.72,0.4759,1.605,0,13.4561203615103
"5822",2002,243,13,1524.555,623.6,776.81,145.43,29.04,0.4479,2.27,0,13.4561204372048
"5823",2002,243,14,1273.786,510.95,637.005,126.865,28.72,0.4638,2.985,0,13.4561206610756
"5824",2002,243,15,927.751,370.95,462.17,101.33,28.685,0.4851,2.615,0,13.4561203677073
"5825",2002,243,16,558.785,221.695,271.06,68.77,28.3,0.53335,2.495,0,13.4561203913667
"5826",2002,243,17,213.992,86.08,102.19,29.14,27.465,0.59835,1.645,0,13.4561203356863
"5827",2002,243,18,19.09,7.52,5.46,1.865,26,0.64005,2.63,0,13.4409749696251
"5828",2002,243,19,0.092,0,0,0,24.05,0.73985,2.835,0,13.4140884753785
"5829",2002,243,20,0.46,0,0,0,23.235,0.78555,2.545,0,13.4147539094361
"5830",2002,243,21,0.46,0,0,0,22.64,0.8045,2.36,0,13.414899402014
"5831",2002,243,22,0.46,0,0,0,22.12,0.81035,2.45,0,13.4150672288143
"5832",2002,243,23,0.46,0,0,0,21.325,0.84065,2.045,0,13.4152598615641
"5833",2002,244,0,0.483,0,0,0,20.775,0.84785,2.235,0,13.4154653864893
"5834",2002,244,1,0.782,0,0,0,20.605,0.8282,2.41,0,13.4156787650411
"5835",2002,244,2,0.828,0,0,0,20.495,0.8056,2.8,0,13.4158880044362
"5836",2002,244,3,0.897,0,0,0,19.67,0.82985,2.505,0,13.4160686148023
"5837",2002,244,4,0.989,0.015,0,0,19.015,0.8556,1.495,0,13.4162072364002
"5838",2002,244,5,28.198,11.055,10.315,2.56,19.23,0.8337,1.88,0,13.4339437508114
"5839",2002,244,6,227.24,91.52,110.29,27.265,19.345,0.8649,1.5,0,13.4263161720387
"5840",2002,244,7,558.877,225.795,282.35,63.885,22.055,0.7976,1.225,0,13.4252699875617
"5841",2002,244,8,924.347,372.77,471.01,98.69,24.27,0.72545,1.975,0,13.4252502422007
"5842",2002,244,9,1230.017,498.905,627.605,122.19,26.455,0.64005,1.99,0,13.4252500049958
"5843",2002,244,10,1476.393,602.125,756.125,139.695,27.94,0.59985,2.275,0,13.425250208614
"5844",2002,244,11,1571.475,644.16,809.01,146.31,29.19,0.5462,2.12,0,13.4252501131977
"5845",2002,244,12,1380.161,556.82,699.33,129.045,29.695,0.5187,1.85,0,13.4252499920687
"5846",2002,244,13,1281.698,522.32,660.915,129.1,30.06,0.502,2.065,0,13.4252500591429
"5847",2002,244,14,1086.957,441.85,557.225,113.735,30.11,0.4957,2.01,0,13.4252502565038
"5848",2002,244,15,667.782,265.095,332.905,70.99,29.745,0.51995,2.1,0,13.4252500070221
"5849",2002,244,16,474.95,195.04,245.13,59.49,29.39,0.5663,1.85,0,13.4252500364715
"5850",2002,244,17,151.616,63.22,74.665,18.335,28.475,0.6303,1.5,0,13.4252499796698
"5851",2002,244,18,11.5,4.465,2.31,0.83,26.24,0.7318,2.18,0,13.394811351826
"5852",2002,244,19,0.46,0,0,0,23.875,0.8271,2.75,0,13.3775165797349
"5853",2002,244,20,0.46,0,0,0,23.4,0.8252,2.925,0,13.3780207525064
"5854",2002,244,21,0.805,0,0,0,23.225,0.80425,3.925,0,13.3781700736855
"5855",2002,244,22,0.851,0,0,0,23.365,0.7754,3.355,0,13.3783599688128
"5856",2002,244,23,0.92,0,0,0.025,23.185,0.77405,2.425,0,13.3785822182526
"5857",2002,245,0,0.966,0,0,0,22.245,0.8151,2.31,0,13.378822967996
"5858",2002,245,1,1.104,0,0,0,21.005,0.85785,2.38,0,13.3790675348706
"5859",2002,245,2,1.035,0,0,0,20.075,0.89485,2.59,0,13.3792978312514
"5860",2002,245,3,0.943,0,0,0,19.3,0.92155,2.77,0,13.3794866502752
"5861",2002,245,4,0.828,0.015,0,0,18.895,0.92855,2.535,0,13.3796237499645
"5862",2002,245,5,29.371,10.845,9.94,2.97,18.92,0.9385,2.625,0,13.4010517757645
"5863",2002,245,6,255.599,98.36,117.835,30.38,20.06,0.92425,2.215,0,13.394010507024
"5864",2002,245,7,612.789,238.475,297.745,68.195,22.955,0.86185,3.16,0,13.3930405110103
"5865",2002,245,8,980.168,381.605,483.65,99.385,25.625,0.7703,4.255,0,13.3930221966988
"5866",2002,245,9,1303.249,514.68,650.23,124.335,27.565,0.69055,4.87,0,13.3930219715324
"5867",2002,245,10,1514.021,605.01,762.435,139.55,28.925,0.64555,4.66,0,13.3930221335349
"5868",2002,245,11,1605.17,646.29,812.97,146.16,29.905,0.6016,3.78,0,13.3930227666751
"5869",2002,245,12,1635.277,659.44,829.82,152.175,30.705,0.56,4.22,0,13.393021969296
"5870",2002,245,13,1406.358,564.665,714.125,139.32,31.1,0.5258,4.695,0,13.393022023272
"5871",2002,245,14,1214.423,477.785,602.11,122.67,31.31,0.5162,5.225,0,13.3930221786129
"5872",2002,245,15,889.939,344.55,433.48,96.45,31.3,0.51165,5.245,0,13.3930220098215
"5873",2002,245,16,532.496,205.07,253.22,64.61,30.91,0.53765,4.435,0,13.3930220264221
"5874",2002,245,17,203.918,77.45,92.84,28.18,29.25,0.62455,3.37,0,13.3930219666107
"5875",2002,245,18,15.824,5.74,4.095,1.855,26.305,0.73145,2.855,0,13.3752326887949
"5876",2002,245,19,0,0,0,0,24.47,0.7861,3.39,0,13.3546303130642
"5877",2002,245,20,0.23,0,0,0,23.43,0.8116,3.05,0,13.3552705966083
"5878",2002,245,21,0.46,0,0,0,23.16,0.81335,3.44,0,13.3554108300133
"5879",2002,245,22,0.46,0,0,0,22.585,0.847,3.4,0,13.3555794661224
"5880",2002,245,23,0.46,0,0,0,22.7,0.85675,3.645,0,13.3557729759172
"5881",2002,246,0,0.483,0,0,0,23.025,0.8548,3.625,0,13.3559787947358
"5882",2002,246,1,0.575,0,0,0,23.205,0.8501,3.96,0,13.3561859843952
"5883",2002,246,2,0.552,0,0,0.015,23.285,0.85225,4.19,0,13.356379582038
"5884",2002,246,3,0.92,0,0,0.075,22.245,0.9031,3.23,0,13.3565502678996
"5885",2002,246,4,1.288,0.01,0,0,21.79,0.92515,3.135,0,13.3566931865026
"5886",2002,246,5,22.931,7.535,5.9,1.54,21.455,0.9394,2.27,0,13.362315762736
"5887",2002,246,6,213.187,81.78,97.875,23.745,21.67,0.94245,2.375,0,13.351816689753
"5888",2002,246,7,404.616,156.105,195.925,41.68,22.72,0.88685,3.695,0,13.3505226168116
"5889",2002,246,8,964.712,373.41,473.305,97.485,23.395,0.79435,4.17,0,13.3504980884501
"5890",2002,246,9,1299.661,510.365,644.195,122.52,23.945,0.73575,3.57,0,13.3504977525834
"5891",2002,246,10,1540.839,614.78,773.935,139.275,24.855,0.6789,3.88,0,13.3504978433525
"5892",2002,246,11,1662.762,671.785,846.24,148.88,25.385,0.65155,4.115,0,13.3504981847971
"5893",2002,246,12,1667.362,676.55,849.965,150.42,25.88,0.622,3.7,0,13.3504977921135
"5894",2002,246,13,1553.857,629.82,787.15,144.415,26.54,0.5546,3.34,0,13.350497907357
"5895",2002,246,14,1329.814,532.415,664.75,130.415,27.01,0.4921,3.175,0,13.3504982597604
"5896",2002,246,15,1018.509,401.095,500.265,108.835,27.145,0.43805,3.325,0,13.3504977705191
"5897",2002,246,16,618.309,242.205,294.4,76.585,26.9,0.4248,2.99,0,13.3504977843179
"5898",2002,246,17,192.487,78.705,94.73,30.98,25.675,0.5092,2.36,0,13.3504977588203
"5899",2002,246,18,15.801,6.37,4.405,2.355,23.43,0.6087,2.17,0,13.3328187952708
"5900",2002,246,19,0,0,0,0,22.13,0.62825,2.72,0,13.3150294470982
"5901",2002,246,20,0.046,0,0,0.01,18.85,0.77135,2.345,0,13.3156776976658
"5902",2002,246,21,0.253,0,0,0,18.43,0.7797,2.35,0,13.3158104120068
"5903",2002,246,22,0.391,0,0,0.025,17.24,0.81025,2.38,0,13.3159714533338
"5904",2002,246,23,0.437,0,0,0,16.985,0.79415,2.57,0,13.3161623504069
"5905",2002,247,0,0.46,0,0,0,16.43,0.7916,1.97,0,13.3163666206307
"5906",2002,247,1,0.46,0,0,0,15.48,0.8308,1.6,0,13.3165700558065
"5907",2002,247,2,0.46,0,0,0,14.58,0.87325,0.615,0,13.3167565651482
"5908",2002,247,3,0.46,0,0,0,14.65,0.8694,1.115,0,13.3169142542608
"5909",2002,247,4,0.46,0,0,0,15.095,0.85,1.705,0,13.3170315068481
"5910",2002,247,5,36.11,13.465,13.68,4.54,14.06,0.8726,1.545,0,13.3592954668708
